generation,avg_best_fitness,avg_population_fitness
928,0.09406741,0.30973122
929,0.09406741,0.30391602
930,0.09406741,0.31236830
931,0.09406741,0.31225114
932,0.09406741,0.31012308
933,0.09406741,0.30384965
934,0.09406741,0.30529008
935,0.09406741,0.30071404
936,0.09406741,0.30353670
937,0.09406741,0.30344341
938,0.09406741,0.30099586
939,0.09406741,0.30762190
940,0.09406741,0.30233845
941,0.09406741,0.31002900
942,0.09406741,0.31073738
943,0.09406741,0.31421381
944,0.09406741,0.31338164
945,0.09406741,0.31026171
946,0.09406741,0.30750455
947,0.09406741,0.30346498
948,0.09406741,0.30810369
949,0.09406741,0.30422110
950,0.09406741,0.30207380
951,0.09406741,0.30700776
952,0.09406741,0.30939021
953,0.09406741,0.30840857
954,0.09406741,0.30002148
955,0.09406741,0.30388715
956,0.09406741,0.31067632
957,0.09406741,0.30726130
958,0.09406741,0.31427174
959,0.09406741,0.30970082
960,0.09406741,0.31596586
961,0.09406741,0.30954018
962,0.09406741,0.30905319
963,0.09406741,0.30965966
964,0.09406741,0.30620835
965,0.09406741,0.30979848
966,0.09406741,0.30704070
967,0.09406741,0.31432196
968,0.09406741,0.30974875
969,0.09406741,0.30786442
970,0.09406741,0.31076791
971,0.09406741,0.29857990
972,0.09406741,0.30927628
973,0.09406741,0.31216353
974,0.09406741,0.30665617
975,0.09406741,0.30169070
976,0.09406741,0.30561851
977,0.09406741,0.30285351
978,0.09406741,0.30673140
979,0.09406741,0.30823362
980,0.09406741,0.31449179
981,0.09406741,0.30279421
982,0.09406741,0.31265316
983,0.09406741,0.30821766
984,0.09406741,0.30500836
985,0.09406741,0.30277215
986,0.09406741,0.30955981
987,0.09406741,0.31335341
988,0.09406741,0.30783126
989,0.09406741,0.30490426
990,0.09406741,0.30907832
991,0.09406741,0.31764665
